types,counts,probs,total_unique
london,212,0.00031921893751289297,32652
data,212,0.00031921893751289297,32652
change,210,0.000316207438102394,32652
including,209,0.0003147016883971445,32652
lives,209,0.0003147016883971445,32652
means,208,0.000313195938691895,32652
until,208,0.000313195938691895,32652
death,208,0.000313195938691895,32652
individuals,208,0.000313195938691895,32652
east,208,0.000313195938691895,32652
central,208,0.000313195938691895,32652
development,207,0.0003116901889866455,32652
put,207,0.0003116901889866455,32652
difficult,207,0.0003116901889866455,32652
agriculture,207,0.0003116901889866455,32652
day,206,0.000310184439281396,32652
middle,206,0.000310184439281396,32652
eds,206,0.000310184439281396,32652
warfare,204,0.000307172939870897,32652
farming,204,0.000307172939870897,32652
family,202,0.00030416144046039803,32652
thousands,202,0.00030416144046039803,32652
again,202,0.00030416144046039803,32652
particularly,202,0.00030416144046039803,32652
entirely,202,0.00030416144046039803,32652
scale,202,0.00030416144046039803,32652
archaeology,201,0.00030265569075514854,32652
matter,201,0.00030265569075514854,32652
year,200,0.00030114994104989904,32652
already,200,0.00030114994104989904,32652
free,199,0.00029964419134464955,32652
indigenous,199,0.00029964419134464955,32652
real,198,0.00029813844163940006,32652
turn,198,0.00029813844163940006,32652
capital,198,0.00029813844163940006,32652
gods,197,0.00029663269193415056,32652
right,196,0.00029512694222890107,32652
believe,196,0.00029512694222890107,32652
d,196,0.00029512694222890107,32652
understand,195,0.0002936211925236516,32652
palaeolithic,195,0.0002936211925236516,32652
role,195,0.0002936211925236516,32652
whose,195,0.0002936211925236516,32652
largely,195,0.0002936211925236516,32652
s,195,0.0002936211925236516,32652
military,194,0.0002921154428184021,32652
further,194,0.0002921154428184021,32652
best,194,0.0002921154428184021,32652
future,194,0.0002921154428184021,32652
local,194,0.0002921154428184021,32652
lived,193,0.0002906096931131526,32652
foragers,193,0.0002906096931131526,32652
scientific,192,0.0002891039434079031,32652
consider,191,0.0002875981937026536,32652
imagine,191,0.0002875981937026536,32652
making,190,0.0002860924439974041,32652
entire,190,0.0002860924439974041,32652
makes,189,0.0002845866942921546,32652
either,189,0.0002845866942921546,32652
empires,189,0.0002845866942921546,32652
terms,188,0.0002830809445869051,32652
beyond,188,0.0002830809445869051,32652
several,187,0.0002815751948816556,32652
give,187,0.0002815751948816556,32652
across,186,0.00028006944517640613,32652
given,186,0.00028006944517640613,32652
spread,186,0.00028006944517640613,32652
study,185,0.0002785636954711566,32652
objects,185,0.0002785636954711566,32652
remains,185,0.0002785636954711566,32652
peoples,184,0.0002770579457659071,32652
inequality,184,0.0002770579457659071,32652
hunter-gatherers,183,0.0002755521960606576,32652
sometimes,183,0.0002755521960606576,32652
whole,183,0.0002755521960606576,32652
kings,182,0.0002740464463554081,32652
left,181,0.0002725406966501586,32652
probably,181,0.0002725406966501586,32652
second,180,0.0002710349469449091,32652
appear,180,0.0002710349469449091,32652
along,179,0.0002695291972396596,32652
general,179,0.0002695291972396596,32652
law,179,0.0002695291972396596,32652
property,179,0.0002695291972396596,32652
ideas,177,0.00026651769782916064,32652
look,177,0.00026651769782916064,32652
tools,177,0.00026651769782916064,32652
hard,177,0.00026651769782916064,32652
resources,177,0.00026651769782916064,32652
coast,177,0.00026651769782916064,32652
clear,176,0.00026501194812391114,32652
learning,176,0.00026501194812391114,32652
trust,175,0.00026350619841866165,32652
problem,175,0.00026350619841866165,32652
royal,175,0.00026350619841866165,32652
hand,174,0.00026200044871341216,32652
else,174,0.00026200044871341216,32652
saw,173,0.00026049469900816266,32652
selection,173,0.00026049469900816266,32652
according,173,0.00026049469900816266,32652
british,172,0.00025898894930291317,32652
animal,172,0.00025898894930291317,32652
historical,172,0.00025898894930291317,32652
instead,172,0.00025898894930291317,32652
sort,172,0.00025898894930291317,32652
civilization,172,0.00025898894930291317,32652
technology,171,0.0002574831995976637,32652
agricultural,171,0.0002574831995976637,32652
urban,171,0.0002574831995976637,32652
government,171,0.0002574831995976637,32652
certainly,169,0.0002544717001871647,32652
next,169,0.0002544717001871647,32652
information,168,0.0002529659504819152,32652
south,167,0.0002514602007766657,32652
brain,167,0.0002514602007766657,32652
emotional,167,0.0002514602007766657,32652
populations,167,0.0002514602007766657,32652
archaeologists,167,0.0002514602007766657,32652
cannot,167,0.0002514602007766657,32652
person,167,0.0002514602007766657,32652
b,167,0.0002514602007766657,32652
size,166,0.0002499544510714162,32652
enough,166,0.0002499544510714162,32652
freedom,166,0.0002499544510714162,32652
ed,166,0.0002499544510714162,32652
africa,165,0.0002484487013661667,32652
developed,165,0.0002484487013661667,32652
everything,165,0.0002484487013661667,32652
earlier,165,0.0002484487013661667,32652
thus,165,0.0002484487013661667,32652
force,165,0.0002484487013661667,32652
created,164,0.0002469429516609172,32652
words,164,0.0002469429516609172,32652
me,163,0.0002454372019556677,32652
clearly,163,0.0002454372019556677,32652
anyone,163,0.0002454372019556677,32652
simple,163,0.0002454372019556677,32652
global,163,0.0002454372019556677,32652
hunting,162,0.00024393145225041823,32652
value,162,0.00024393145225041823,32652
l,162,0.00024393145225041823,32652
considered,161,0.00024242570254516874,32652
everyone,161,0.00024242570254516874,32652
god,161,0.00024242570254516874,32652
wild,160,0.00024091995283991922,32652
tell,160,0.00024091995283991922,32652
taken,160,0.00024091995283991922,32652
upper,159,0.00023941420313466972,32652
earth,159,0.00023941420313466972,32652
growth,159,0.00023941420313466972,32652
trade,159,0.00023941420313466972,32652
larger,158,0.00023790845342942023,32652
equality,158,0.00023790845342942023,32652
beings,157,0.00023640270372417074,32652
create,157,0.00023640270372417074,32652
business,157,0.00023640270372417074,32652
members,156,0.00023489695401892124,32652
china,156,0.00023489695401892124,32652
public,155,0.00023339120431367175,32652
happened,155,0.00023339120431367175,32652
usually,155,0.00023339120431367175,32652
egalitarian,155,0.00023339120431367175,32652
existence,154,0.00023188545460842226,32652
parts,154,0.00023188545460842226,32652
anthropology,153,0.00023037970490317276,32652
advance,153,0.00023037970490317276,32652
community,152,0.00022887395519792327,32652
using,152,0.00022887395519792327,32652
france,151,0.00022736820549267378,32652
rise,151,0.00022736820549267378,32652
high,151,0.00022736820549267378,32652
term,151,0.00022736820549267378,32652
greater,150,0.00022586245578742428,32652
biological,150,0.00022586245578742428,32652
per,150,0.00022586245578742428,32652
level,150,0.00022586245578742428,32652
having,149,0.0002243567060821748,32652
thing,149,0.0002243567060821748,32652
home,149,0.0002243567060821748,32652
control,149,0.0002243567060821748,32652
writing,148,0.0002228509563769253,32652
view,148,0.0002228509563769253,32652
evolved,147,0.0002213452066716758,32652
feelings,147,0.0002213452066716758,32652
western,147,0.0002213452066716758,32652
books,146,0.0002198394569664263,32652
recent,146,0.0002198394569664263,32652
went,146,0.0002198394569664263,32652
ability,145,0.00021833370726117681,32652
play,145,0.00021833370726117681,32652
doing,145,0.00021833370726117681,32652
we've,145,0.00021833370726117681,32652
egypt,145,0.00021833370726117681,32652
built,144,0.00021682795755592732,32652
male,144,0.00021682795755592732,32652
areas,144,0.00021682795755592732,32652
slaves,144,0.00021682795755592732,32652
ourselves,143,0.0002153222078506778,32652
present,143,0.0002153222078506778,32652
game,143,0.0002153222078506778,32652
body,143,0.0002153222078506778,32652
scholars,143,0.0002153222078506778,32652
labor,143,0.0002153222078506778,32652
rights,142,0.0002138164581454283,32652
cases,142,0.0002138164581454283,32652
exactly,142,0.0002138164581454283,32652
close,142,0.0002138164581454283,32652
working,141,0.0002123107084401788,32652
big,141,0.0002123107084401788,32652
five,140,0.00021080495873492932,32652
experience,140,0.00021080495873492932,32652
physical,140,0.00021080495873492932,32652
call,140,0.00021080495873492932,32652
significant,140,0.00021080495873492932,32652
understanding,140,0.00021080495873492932,32652
creation,140,0.00021080495873492932,32652
precisely,140,0.00021080495873492932,32652
late,140,0.00021080495873492932,32652
laws,140,0.00021080495873492932,32652
h,140,0.00021080495873492932,32652
roman,139,0.00020929920902967983,32652
religion,139,0.00020929920902967983,32652
structure,139,0.00020929920902967983,32652
nor,139,0.00020929920902967983,32652
organization,139,0.00020929920902967983,32652
child,138,0.00020779345932443033,32652
ones,138,0.00020779345932443033,32652
bones,138,0.00020779345932443033,32652
village,138,0.00020779345932443033,32652
farmers,138,0.00020779345932443033,32652
complexity,138,0.00020779345932443033,32652
capacity,137,0.00020628770961918084,32652
share,137,0.00020628770961918084,32652
neanderthal,137,0.00020628770961918084,32652
humanity,136,0.00020478195991393135,32652
mind,136,0.00020478195991393135,32652
didn't,136,0.00020478195991393135,32652
valley,136,0.00020478195991393135,32652
advantage,136,0.00020478195991393135,32652
tend,136,0.00020478195991393135,32652
g,136,0.00020478195991393135,32652
cave,135,0.00020327621020868185,32652
site,135,0.00020327621020868185,32652
powerful,135,0.00020327621020868185,32652
progress,135,0.00020327621020868185,32652
basis,134,0.00020177046050343236,32652
shared,134,0.00020177046050343236,32652
want,134,0.00020177046050343236,32652
throughout,134,0.00020177046050343236,32652
california,134,0.00020177046050343236,32652
going,133,0.00020026471079818286,32652
someone,133,0.00020026471079818286,32652
especially,133,0.00020026471079818286,32652
increase,133,0.00020026471079818286,32652
workers,133,0.00020026471079818286,32652
emotions,132,0.00019875896109293337,32652
john,132,0.00019875896109293337,32652
highly,132,0.00019875896109293337,32652
imagined,132,0.00019875896109293337,32652
towards,132,0.00019875896109293337,32652
labour,132,0.00019875896109293337,32652
happiness,132,0.00019875896109293337,32652
four,131,0.00019725321138768388,32652
sites,131,0.00019725321138768388,32652
following,131,0.00019725321138768388,32652
major,131,0.00019725321138768388,32652
needs,131,0.00019725321138768388,32652
himself,131,0.00019725321138768388,32652
building,131,0.00019725321138768388,32652
institutions,131,0.00019725321138768388,32652
full,130,0.00019574746168243438,32652
places,130,0.00019574746168243438,32652
communities,130,0.00019574746168243438,32652
field,129,0.0001942417119771849,32652
argument,129,0.0001942417119771849,32652
authority,129,0.0001942417119771849,32652
young,128,0.0001927359622719354,32652
killed,128,0.0001927359622719354,32652
decades,127,0.0001912302125666859,32652
written,127,0.0001912302125666859,32652
key,127,0.0001912302125666859,32652
wars,127,0.0001912302125666859,32652
united,127,0.0001912302125666859,32652
relatively,126,0.00018972446286143638,32652
studies,126,0.00018972446286143638,32652
scientists,126,0.00018972446286143638,32652
eventually,126,0.00018972446286143638,32652
technological,126,0.00018972446286143638,32652
instance,126,0.00018972446286143638,32652
show,126,0.00018972446286143638,32652
spanish,126,0.00018972446286143638,32652
national,126,0.00018972446286143638,32652
machine,126,0.00018972446286143638,32652
native,126,0.00018972446286143638,32652
strong,125,0.0001882187131561869,32652
computer,125,0.0001882187131561869,32652
villages,125,0.0001882187131561869,32652
cultures,124,0.0001867129634509374,32652
mean,124,0.0001867129634509374,32652
archaic,124,0.0001867129634509374,32652
keep,124,0.0001867129634509374,32652
david,124,0.0001867129634509374,32652
goods,124,0.0001867129634509374,32652
james,124,0.0001867129634509374,32652
teotihuacan,124,0.0001867129634509374,32652
politics,123,0.0001852072137456879,32652
competition,123,0.0001852072137456879,32652
personal,123,0.0001852072137456879,32652
w,123,0.0001852072137456879,32652
suggest,122,0.0001837014640404384,32652
felt,122,0.0001837014640404384,32652
millions,122,0.0001837014640404384,32652
can't,122,0.0001837014640404384,32652
current,122,0.0001837014640404384,32652
genetic,122,0.0001837014640404384,32652
produce,122,0.0001837014640404384,32652
earliest,121,0.00018219571433518891,32652
answer,121,0.00018219571433518891,32652
start,121,0.00018219571433518891,32652
rulers,121,0.00018219571433518891,32652
side,120,0.00018068996462993942,32652
longer,120,0.00018068996462993942,32652
weapons,120,0.00018068996462993942,32652
held,120,0.00018068996462993942,32652
exist,120,0.00018068996462993942,32652
apes,119,0.00017918421492468993,32652
obvious,119,0.00017918421492468993,32652
various,119,0.00017918421492468993,32652
described,119,0.00017918421492468993,32652
basic,119,0.00017918421492468993,32652
published,118,0.00017767846521944043,32652
despite,118,0.00017767846521944043,32652
famous,118,0.00017767846521944043,32652
region,118,0.00017767846521944043,32652
increasingly,118,0.00017767846521944043,32652
energy,118,0.00017767846521944043,32652
northwest,118,0.00017767846521944043,32652
slavery,118,0.00017767846521944043,32652
behaviour,117,0.00017617271551419094,32652
asia,117,0.00017617271551419094,32652
market,117,0.00017617271551419094,32652
record,116,0.00017466696580894145,32652
changes,116,0.00017466696580894145,32652
dead,116,0.00017466696580894145,32652
difference,116,0.00017466696580894145,32652
structures,116,0.00017466696580894145,32652
said,115,0.00017316121610369195,32652
differences,115,0.00017316121610369195,32652
begin,115,0.00017316121610369195,32652
equal,115,0.00017316121610369195,32652
hierarchy,115,0.00017316121610369195,32652
company,115,0.00017316121610369195,32652
therefore,114,0.00017165546639844246,32652
required,114,0.00017165546639844246,32652
private,114,0.00017165546639844246,32652
imperial,114,0.00017165546639844246,32652
chinese,114,0.00017165546639844246,32652
seemed,113,0.00017014971669319297,32652
remarkable,113,0.00017014971669319297,32652
brains,113,0.00017014971669319297,32652
model,113,0.00017014971669319297,32652
appears,113,0.00017014971669319297,32652
europeans,113,0.00017014971669319297,32652
prehistoric,112,0.00016864396698794347,32652
lost,112,0.00016864396698794347,32652
principles,112,0.00016864396698794347,32652
died,112,0.00016864396698794347,32652
comes,112,0.00016864396698794347,32652
bands,112,0.00016864396698794347,32652
creating,112,0.00016864396698794347,32652
meant,111,0.00016713821728269398,32652
led,111,0.00016713821728269398,32652
explain,111,0.00016713821728269398,32652
support,111,0.00016713821728269398,32652
robert,111,0.00016713821728269398,32652
perspective,111,0.00016713821728269398,32652
third,111,0.00016713821728269398,32652
india,111,0.00016713821728269398,32652
let's,111,0.00016713821728269398,32652
needed,110,0.00016563246757744448,32652
nations,110,0.00016563246757744448,32652
near,110,0.00016563246757744448,32652
contrast,110,0.00016563246757744448,32652
f,110,0.00016563246757744448,32652
wheat,110,0.00016563246757744448,32652
mesopotamia,110,0.00016563246757744448,32652
violent,109,0.00016412671787219496,32652
neither,109,0.00016412671787219496,32652
figure,108,0.00016262096816694547,32652
completely,108,0.00016262096816694547,32652
name,108,0.00016262096816694547,32652
existed,108,0.00016262096816694547,32652
industrial,108,0.00016262096816694547,32652
moral,107,0.00016111521846169598,32652
hardly,107,0.00016111521846169598,32652
above,107,0.00016111521846169598,32652
taking,107,0.00016111521846169598,32652
