types,counts,probs,total_unique
debate,54,0.00021896034384883626,18614
principles,54,0.00021896034384883626,18614
words,54,0.00021896034384883626,18614
certainly,54,0.00021896034384883626,18614
difficult,54,0.00021896034384883626,18614
assume,54,0.00021896034384883626,18614
effectively,54,0.00021896034384883626,18614
left,54,0.00021896034384883626,18614
neighbours,54,0.00021896034384883626,18614
female,54,0.00021896034384883626,18614
antiquity,54,0.00021896034384883626,18614
hopewell,54,0.00021896034384883626,18614
africa,53,0.00021490552266645042,18614
examples,53,0.00021490552266645042,18614
beings,53,0.00021490552266645042,18614
view,53,0.00021490552266645042,18614
highly,53,0.00021490552266645042,18614
emergence,53,0.00021490552266645042,18614
group,53,0.00021490552266645042,18614
indian,53,0.00021490552266645042,18614
households,53,0.00021490552266645042,18614
practice,53,0.00021490552266645042,18614
languages,53,0.00021490552266645042,18614
described,53,0.00021490552266645042,18614
northern,52,0.00021085070148406455,18614
change,52,0.00021085070148406455,18614
origin,52,0.00021085070148406455,18614
problem,52,0.00021085070148406455,18614
held,52,0.00021085070148406455,18614
hard,52,0.00021085070148406455,18614
otherwise,52,0.00021085070148406455,18614
therefore,52,0.00021085070148406455,18614
suggests,52,0.00021085070148406455,18614
show,52,0.00021085070148406455,18614
community,52,0.00021085070148406455,18614
inhabitants,52,0.00021085070148406455,18614
classic,52,0.00021085070148406455,18614
traditions,52,0.00021085070148406455,18614
direct,51,0.0002067958803016787,18614
intellectual,51,0.0002067958803016787,18614
france,51,0.0002067958803016787,18614
questions,51,0.0002067958803016787,18614
typically,51,0.0002067958803016787,18614
mean,51,0.0002067958803016787,18614
full,51,0.0002067958803016787,18614
current,51,0.0002067958803016787,18614
having,51,0.0002067958803016787,18614
seemed,51,0.0002067958803016787,18614
noted,51,0.0002067958803016787,18614
southern,51,0.0002067958803016787,18614
objects,51,0.0002067958803016787,18614
control,51,0.0002067958803016787,18614
david,50,0.00020274105911929284,18614
near,50,0.00020274105911929284,18614
james,50,0.00020274105911929284,18614
economy,50,0.00020274105911929284,18614
world's,50,0.00020274105911929284,18614
taking,50,0.00020274105911929284,18614
study,50,0.00020274105911929284,18614
trying,50,0.00020274105911929284,18614
significant,50,0.00020274105911929284,18614
contemporary,50,0.00020274105911929284,18614
rights,50,0.00020274105911929284,18614
saw,50,0.00020274105911929284,18614
aztec,50,0.00020274105911929284,18614
anthropological,49,0.000198686237936907,18614
anthropologist,49,0.000198686237936907,18614
beginning,49,0.000198686237936907,18614
prehistory,49,0.000198686237936907,18614
towards,49,0.000198686237936907,18614
differences,49,0.000198686237936907,18614
matters,49,0.000198686237936907,18614
let's,49,0.000198686237936907,18614
series,49,0.000198686237936907,18614
neither,49,0.000198686237936907,18614
anthropologists,49,0.000198686237936907,18614
building,49,0.000198686237936907,18614
principle,49,0.000198686237936907,18614
empires,49,0.000198686237936907,18614
domestic,49,0.000198686237936907,18614
chicago,49,0.000198686237936907,18614
g,48,0.00019463141675452113,18614
game,48,0.00019463141675452113,18614
rise,48,0.00019463141675452113,18614
remarkable,48,0.00019463141675452113,18614
obviously,48,0.00019463141675452113,18614
actual,48,0.00019463141675452113,18614
poverty,48,0.00019463141675452113,18614
contrast,48,0.00019463141675452113,18614
nations,48,0.00019463141675452113,18614
house,48,0.00019463141675452113,18614
ice,48,0.00019463141675452113,18614
graeber,47,0.00019057659557213526,18614
democracy,47,0.00019057659557213526,18614
grand,47,0.00019057659557213526,18614
john,47,0.00019057659557213526,18614
tiny,47,0.00019057659557213526,18614
we'll,47,0.00019057659557213526,18614
better,47,0.00019057659557213526,18614
nor,47,0.00019057659557213526,18614
referred,47,0.00019057659557213526,18614
opposite,47,0.00019057659557213526,18614
home,47,0.00019057659557213526,18614
said,47,0.00019057659557213526,18614
orders,47,0.00019057659557213526,18614
europeans,47,0.00019057659557213526,18614
area,47,0.00019057659557213526,18614
money,47,0.00019057659557213526,18614
egyptian,47,0.00019057659557213526,18614
sahlins,46,0.0001865217743897494,18614
eurasia,46,0.0001865217743897494,18614
sun,46,0.0001865217743897494,18614
collective,46,0.0001865217743897494,18614
outside,46,0.0001865217743897494,18614
able,46,0.0001865217743897494,18614
second,46,0.0001865217743897494,18614
equally,46,0.0001865217743897494,18614
alone,46,0.0001865217743897494,18614
treated,46,0.0001865217743897494,18614
members,46,0.0001865217743897494,18614
patterns,46,0.0001865217743897494,18614
court,46,0.0001865217743897494,18614
bodies,46,0.0001865217743897494,18614
settlement,46,0.0001865217743897494,18614
tlaxcala,46,0.0001865217743897494,18614
went,45,0.00018246695320736354,18614
forth,45,0.00018246695320736354,18614
reasons,45,0.00018246695320736354,18614
mass,45,0.00018246695320736354,18614
possibility,45,0.00018246695320736354,18614
figure,45,0.00018246695320736354,18614
ask,45,0.00018246695320736354,18614
five,45,0.00018246695320736354,18614
primitive,45,0.00018246695320736354,18614
nation,45,0.00018246695320736354,18614
one's,45,0.00018246695320736354,18614
elaborate,45,0.00018246695320736354,18614
games,45,0.00018246695320736354,18614
legal,45,0.00018246695320736354,18614
british,45,0.00018246695320736354,18614
temples,45,0.00018246695320736354,18614
construction,45,0.00018246695320736354,18614
chavín,45,0.00018246695320736354,18614
wengrow,44,0.0001784121320249777,18614
present,44,0.0001784121320249777,18614
laws,44,0.0001784121320249777,18614
pacific,44,0.0001784121320249777,18614
account,44,0.0001784121320249777,18614
scientific,44,0.0001784121320249777,18614
picture,44,0.0001784121320249777,18614
start,44,0.0001784121320249777,18614
