types,counts,probs,total_unique
highly,25,0.0002937375161555634,7598
idea,25,0.0002937375161555634,7598
under,25,0.0002937375161555634,7598
desire,25,0.0002937375161555634,7598
africa,25,0.0002937375161555634,7598
entirely,25,0.0002937375161555634,7598
fossil,25,0.0002937375161555634,7598
tendency,25,0.0002937375161555634,7598
took,25,0.0002937375161555634,7598
already,25,0.0002937375161555634,7598
pressures,25,0.0002937375161555634,7598
caring,25,0.0002937375161555634,7598
generous,25,0.0002937375161555634,7598
de,25,0.0002937375161555634,7598
shanidar,25,0.0002937375161555634,7598
control,25,0.0002937375161555634,7598
reach,25,0.0002937375161555634,7598
possible,24,0.0002819880155093409,7598
looking,24,0.0002819880155093409,7598
experience,24,0.0002819880155093409,7598
ancient,24,0.0002819880155093409,7598
war,24,0.0002819880155093409,7598
willing,24,0.0002819880155093409,7598
simple,24,0.0002819880155093409,7598
study,24,0.0002819880155093409,7598
conflicts,24,0.0002819880155093409,7598
effort,24,0.0002819880155093409,7598
greater,24,0.0002819880155093409,7598
terms,24,0.0002819880155093409,7598
sign,24,0.0002819880155093409,7598
spain,24,0.0002819880155093409,7598
level,24,0.0002819880155093409,7598
now,23,0.0002702385148631183,7598
work,23,0.0002702385148631183,7598
point,23,0.0002702385148631183,7598
dart,23,0.0002702385148631183,7598
reason,23,0.0002702385148631183,7598
isn't,23,0.0002702385148631183,7598
risk,23,0.0002702385148631183,7598
meat,23,0.0002702385148631183,7598
one's,23,0.0002702385148631183,7598
dangerous,23,0.0002702385148631183,7598
either,23,0.0002702385148631183,7598
ability,23,0.0002702385148631183,7598
doubt,23,0.0002702385148631183,7598
side,23,0.0002702385148631183,7598
does,23,0.0002702385148631183,7598
willingness,23,0.0002702385148631183,7598
tend,23,0.0002702385148631183,7598
loved,23,0.0002702385148631183,7598
bodies,22,0.00025848901421689577,7598
return,22,0.00025848901421689577,7598
everything,22,0.00025848901421689577,7598
sure,22,0.00025848901421689577,7598
existence,22,0.00025848901421689577,7598
journey,22,0.00025848901421689577,7598
rarely,22,0.00025848901421689577,7598
want,22,0.00025848901421689577,7598
period,22,0.00025848901421689577,7598
skull,22,0.00025848901421689577,7598
doing,22,0.00025848901421689577,7598
bear,22,0.00025848901421689577,7598
deeply,22,0.00025848901421689577,7598
mind,22,0.00025848901421689577,7598
skulls,22,0.00025848901421689577,7598
heart,22,0.00025848901421689577,7598
enough,22,0.00025848901421689577,7598
died,22,0.00025848901421689577,7598
capacities,22,0.00025848901421689577,7598
display,22,0.00025848901421689577,7598
appears,22,0.00025848901421689577,7598
comes,22,0.00025848901421689577,7598
generosity,22,0.00025848901421689577,7598
unique,22,0.00025848901421689577,7598
shown,22,0.00025848901421689577,7598
mammals,22,0.00025848901421689577,7598
distant,21,0.00024673951357067324,7598
since,21,0.00024673951357067324,7598
taken,21,0.00024673951357067324,7598
quite,21,0.00024673951357067324,7598
clearly,21,0.00024673951357067324,7598
holding,21,0.00024673951357067324,7598
indeed,21,0.00024673951357067324,7598
set,21,0.00024673951357067324,7598
big,21,0.00024673951357067324,7598
went,21,0.00024673951357067324,7598
meant,21,0.00024673951357067324,7598
carefully,21,0.00024673951357067324,7598
basis,21,0.00024673951357067324,7598
females,21,0.00024673951357067324,7598
nor,21,0.00024673951357067324,7598
developed,21,0.00024673951357067324,7598
shows,21,0.00024673951357067324,7598
person,21,0.00024673951357067324,7598
courage,21,0.00024673951357067324,7598
widespread,21,0.00024673951357067324,7598
environment,21,0.00024673951357067324,7598
response,21,0.00024673951357067324,7598
lower,21,0.00024673951357067324,7598
whom,21,0.00024673951357067324,7598
nim,21,0.00024673951357067324,7598
anyone,20,0.0002349900129244507,7598
head,20,0.0002349900129244507,7598
behind,20,0.0002349900129244507,7598
created,20,0.0002349900129244507,7598
held,20,0.0002349900129244507,7598
stories,20,0.0002349900129244507,7598
tiny,20,0.0002349900129244507,7598
larger,20,0.0002349900129244507,7598
once,20,0.0002349900129244507,7598
happened,20,0.0002349900129244507,7598
intelligence,20,0.0002349900129244507,7598
