types,counts,probs,total_unique
of political,9,0.00010841414202252605,49708
levels of,9,0.00010841414202252605,49708
book of,9,0.00010841414202252605,49708
and human,9,0.00010841414202252605,49708
of your,9,0.00010841414202252605,49708
the nature,9,0.00010841414202252605,49708
and you,9,0.00010841414202252605,49708
out to,9,0.00010841414202252605,49708
we should,9,0.00010841414202252605,49708
natural selection,9,0.00010841414202252605,49708
of my,9,0.00010841414202252605,49708
more likely,9,0.00010841414202252605,49708
major league,9,0.00010841414202252605,49708
effect on,9,0.00010841414202252605,49708
previous chapter,9,0.00010841414202252605,49708
the earliest,9,0.00010841414202252605,49708
a cultural,9,0.00010841414202252605,49708
even a,9,0.00010841414202252605,49708
know that,9,0.00010841414202252605,49708
generalized trust,9,0.00010841414202252605,49708
you don't,9,0.00010841414202252605,49708
discussion of,9,0.00010841414202252605,49708
a man,9,0.00010841414202252605,49708
